index,Unnamed: 0,name,ratio,intensity,sd,maskArea,label,signal_norm,sd_norm
496,409,EjxQTSS_14.png,0.0319,1272.4982,1236.7167,0.8183,0,0.9194784317081509,0.4310680444269374
497,102,xJqflfc_30.png,0.0448,768.7526,576.1065,0.5264,0,0.4225874597486608,0.18161932050546511
498,349,coZdpIv_14.png,0.0624,1449.2503,899.1384,0.622,0,0.7316127641357517,0.2959221254620113
499,451,QITGeIy_3.png,0.0594,1294.8374,982.6561,0.8021,0,0.8031032048142476,0.3417845483996669
500,961,iXuZbaV_17.png,0.034,1200.176,556.7417,0.4143,0,0.6695516568027504,0.18583521853291124
501,373,hfEtaOr_1.png,0.0495,602.4792,612.5237,0.9998,0,0.8935172380071518,0.26408057968563414
502,779,fOXACwt_41.png,0.0529,1113.9512,1259.7056,0.866,0,0.8272877200111461,0.40838874576147743
503,655,kGjWbIC_33.png,0.0457,387.9945,292.0762,0.7132,0,0.790303075602566,0.13492569978241245
504,145,OZRIJGa_5.png,0.0527,637.2992,847.3961,0.5767,0,0.5272592197491336,0.31530388647443003
505,967,iXuZbaV_24.png,0.039,1026.0241,789.2043,0.667,0,0.572396161958372,0.2634290795131984
506,179,vqFVsNv_34.png,0.0604,1415.4948,1545.4151,0.8577,0,0.7165153726764593,0.48874870359508993
507,519,IQPVeKR_9.png,0.0456,467.7342,718.1466,0.6556,0,0.6438965538942267,0.2862859595635883
508,183,vqFVsNv_39.png,0.0434,1289.4698,1071.0227,0.9394,0,0.6527222384017515,0.33871867574343806
509,156,OZRIJGa_33.png,0.047,753.4443,927.4611,0.9987,1,0.6233499959554823,0.3450949200543288
510,1036,xLvSvzk_24.png,0.0319,883.868,696.6327,0.9812,0,0.9150482109273859,0.28103598256517587
511,523,IQPVeKR_15.png,0.038,905.3952,1047.2324,0.8539,0,1.2463934627666189,0.41747455536248385
512,750,dNwbsaN_33.png,0.054,931.6365,790.6836,0.725,0,0.6181503813092277,0.2904812732954584
513,550,tjgMrwV_21.png,0.0235,1973.6006,1410.9791,0.9543,1,1.3482313026546102,0.49080298280526624
514,1016,JDdhJkT_40.png,0.0403,2474.7565,1648.8905,0.879,0,1.2977234415714418,0.5145290045271554
515,707,wEWKLvg_18.png,0.0352,983.4796,621.8528,0.9078,0,0.6090929173931807,0.1882066445967789
516,190,Pqvglgo_3.png,0.0676,1195.0715,1032.0909,0.5116,0,0.4896350998529155,0.28421828411499966
517,1024,xLvSvzk_5.png,0.0207,364.9977,139.7343,0.4077,1,0.37787372365286526,0.056371695297331076
518,726,wEWKLvg_44.png,0.0364,777.5659,437.7126,0.8673,0,0.4815655378072451,0.13247575590836297
519,973,iXuZbaV_31.png,0.0431,1032.2919,728.4572,0.9111,0,0.5758928290092946,0.24315226065134446
520,272,sqjAizt_33.png,0.049,689.8396,579.1578,0.611,0,0.372725018006655,0.17270127994784054
521,60,uYtDsPt_4.png,0.0508,1983.1535,1868.0767,0.668,0,1.1114584911944774,0.6438222369747582
522,158,OZRIJGa_35.png,0.0465,478.1178,453.2414,0.5335,0,0.3955630544902179,0.16864459835384155
523,825,AyPLOAj_9.png,0.0445,381.2091,245.2385,0.484,0,0.3751293275241555,0.09742627077163626
524,1196,MIrpxsd_23.png,0.0474,478.4577,349.1203,0.6156,0,0.42003121157022666,0.13306048813857185
525,913,qRJcFUA_24.png,0.0475,1168.6089,1692.0737,0.8064,0,1.3757226209646578,0.6982255811146114
526,683,UvHXQgO_34.png,0.0678,1319.7492,785.8362,0.5145,0,0.5543247637284484,0.21858552327918856
527,1012,JDdhJkT_36.png,0.0879,944.1473,780.8344,0.4209,0,0.49509601591364016,0.24365592896105512
528,1048,xLvSvzk_45.png,0.0462,450.3755,435.6813,0.7378,0,0.4662633962543353,0.17576281192481083
529,1147,fAYQwnV_7.png,0.0358,614.9542,431.2603,0.8743,0,0.7237577190023993,0.1802152126067921
530,268,sqjAizt_26.png,0.0512,855.7673,716.8591,0.7441,0,0.4623768805125228,0.21376295737061132
531,406,EjxQTSS_10.png,0.039,1269.7732,1085.944,0.9971,0,0.9175094083127507,0.37851494722854967
532,657,kGjWbIC_36.png,0.0525,359.0847,337.5336,0.9249,0,0.7314169216620976,0.15592491678567746
533,677,UvHXQgO_26.png,0.0515,1428.5659,895.1178,0.4976,0,0.6000302595281121,0.2489829212621104
534,403,EjxQTSS_5.png,0.0675,713.9654,572.8237,0.7457,0,0.5158952572867158,0.19966253561579841
535,412,EjxQTSS_17.png,0.0404,1065.2224,1054.2018,0.9342,0,0.7697056245520763,0.36745093549505514
536,828,AyPLOAj_12.png,0.0532,1190.5383,1732.096,0.4308,0,1.1715508152107368,0.6881124044490082
537,203,Pqvglgo_22.png,0.048,1367.7492,772.2935,0.6704,0,0.5603832206823987,0.21267500120693583
538,291,dtynfbY_10.png,0.0595,543.3775,1065.8978,0.464,0,0.5969925008919961,0.41718310616720794
539,800,fIpxGin_26.png,0.0358,2096.2347,1598.6433,0.4933,1,0.9470864401454913,0.507854270419388
540,602,PDRlIQb_44.png,0.0485,1115.971,786.1564,0.5517,0,0.5961169503414634,0.26286111359874004
541,538,IQPVeKR_44.png,0.0574,381.682,499.4164,0.6481,0,0.5254345833241535,0.19909013465466918
542,685,UvHXQgO_36.png,0.0864,1579.3084,1466.18,0.4088,0,0.6633455475361181,0.4078276395532309
543,1033,xLvSvzk_17.png,0.0272,458.7738,263.5417,0.5945,1,0.4749579630786026,0.10631815102333957
544,481,fWDuFNe_0.png,0.0366,1117.3085,1215.6602,0.7226,0,0.6479953386686454,0.4060089149518579
545,836,AyPLOAj_21.png,0.05,980.1552,1045.5956,0.5868,0,0.9645230427219712,0.41538534954027
546,420,RmLVAbD_0.png,0.0459,1191.1328,1091.8838,0.7408,0,0.8999076730776836,0.39490713151039897
547,680,UvHXQgO_29.png,0.0658,1808.2593,1527.5513,0.6564,0,0.7595101472554554,0.4248984715215522
548,569,tjgMrwV_43.png,0.0612,553.5784,272.0469,0.5955,0,0.37816756204545887,0.0946303385946156
549,1034,xLvSvzk_18.png,0.0575,659.1637,834.4589,0.6048,0,0.6824170174655899,0.3366379110135884
550,1152,fAYQwnV_14.png,0.0399,413.1547,343.8515,0.8637,0,0.4862539409717351,0.14368879114925343
551,658,kGjWbIC_38.png,0.047,415.6781,322.9908,0.9768,0,0.8466915919958425,0.14920681559566037
552,33,NXNwACJ_41.png,0.0644,1323.9342,1128.795,0.5173,0,0.5990298354848249,0.33000490195768506
553,231,zQpaiFL_19.png,0.053,789.5939,803.8951,0.8257,0,0.7395445603918105,0.3002505630793889
554,368,coZdpIv_41.png,0.0295,1889.0797,1394.616,0.8374,0,0.9536481179198215,0.45899244312480514
555,565,tjgMrwV_38.png,0.0641,481.3404,262.7226,0.5576,0,0.32881941488682725,0.091386921131826
556,139,jmHnXFj_43.png,0.0605,858.5297,888.6316,0.6644,0,0.598797169144998,0.2960044485242061
557,1008,JDdhJkT_31.png,0.0438,1182.9881,806.0511,0.5323,0,0.6203403803445151,0.25152468892325996
558,985,iXuZbaV_44.png,0.0193,1841.398,1056.5166,0.5236,1,1.0272752344100124,0.35265544730105247
559,234,zQpaiFL_22.png,0.0464,1181.5123,1445.3959,0.6762,0,1.1066207508708172,0.5398477150161012
560,381,hfEtaOr_17.png,0.0244,289.6394,203.4999,0.4822,0,0.42955474098698954,0.08773598728990989
561,162,vqFVsNv_6.png,0.0223,1751.237,1018.1495,0.9246,1,0.8864661542379418,0.3219971438036221
562,994,JDdhJkT_10.png,0.0495,1570.5503,992.0737,0.8978,0,0.8235719112070462,0.30957222039824467
563,870,uTSlUxF_2.png,0.0248,3075.2441,2287.3174,0.6603,1,1.2872494520534064,0.7175349128694084
564,530,IQPVeKR_30.png,0.0353,499.8886,430.7885,0.7279,0,0.6881612395907966,0.17173192644991825
565,838,AyPLOAj_25.png,0.0353,1647.6234,1440.5617,0.8832,1,1.6213460225767504,0.572294131008992
566,346,coZdpIv_11.png,0.0518,1567.8527,1658.3627,0.5503,0,0.7914858100113566,0.5457960809714275
567,1132,SbeIrsL_15.png,0.0542,1636.2158,1577.3313,0.9065,0,0.9517988241327312,0.5437150923957137
568,509,fWDuFNe_38.png,0.0612,855.3318,689.0778,0.8316,0,0.49605907358179246,0.23013974620162228
569,1072,gMOvKGH_45.png,0.017,897.4484,1326.6357,0.5059,0,0.7928272933332215,0.46481231877620816
570,454,QITGeIy_8.png,0.029,1210.6766,850.6045,0.9563,1,0.7509037485738494,0.29585475009947476
571,1020,JDdhJkT_44.png,0.0824,914.9989,706.9882,0.4691,0,0.4798110527407782,0.22061254810943812
572,367,coZdpIv_40.png,0.0614,1524.6243,991.0865,0.6197,0,0.7696631826755777,0.32618384844502873
573,597,PDRlIQb_37.png,0.0458,1171.4305,722.2781,0.8468,0,0.6257416879085348,0.24150261410322696
574,1045,xLvSvzk_42.png,0.0679,601.3017,565.0841,0.804,0,0.6225138197248862,0.22796656728209588
575,1199,MIrpxsd_30.png,0.0409,389.0228,200.7146,0.9415,0,0.34151758454810527,0.07649850969003577
576,868,uTSlUxF_0.png,0.0503,1349.5556,857.0952,0.5825,0,0.5649030288735798,0.26887205494645744
577,692,UvHXQgO_45.png,0.0471,1376.9694,1028.2948,0.4301,0,0.5783585527585873,0.2860269823956551
578,890,uTSlUxF_31.png,0.0549,1021.8861,510.3007,0.4569,0,0.4277456616487753,0.1600820980558702
579,364,coZdpIv_37.png,0.0529,1489.8553,1204.9186,0.6286,0,0.7521110426510174,0.39655972108488635
580,496,fWDuFNe_22.png,0.0491,833.0608,925.6582,0.8402,0,0.4831427624756929,0.30915339779840606
581,358,coZdpIv_25.png,0.0501,1009.8802,545.5509,0.74,0,0.509809274883687,0.17955031380676562
582,332,bAJaVqe_42.png,0.0489,1016.4251,1163.4367,0.6662,0,0.7744954748233907,0.37423712755546906
583,310,bAJaVqe_4.png,0.0702,1068.5605,1079.5579,0.9841,0,0.8142216006127945,0.3472562345040468
584,134,jmHnXFj_35.png,0.0463,1152.1218,1184.5732,0.9993,0,0.8035683242527771,0.39458301595684203
585,489,fWDuFNe_10.png,0.0966,687.5913,713.84,0.5543,0,0.39877612790837463,0.2384098811898541
586,69,uYtDsPt_23.png,0.0394,1133.469,756.5084,0.8338,0,0.6352527651317527,0.26072640934828595
587,529,IQPVeKR_29.png,0.0489,423.3958,430.7103,0.9843,0,0.5828590181203112,0.17170075236646806
588,6,NXNwACJ_7.png,0.0378,1855.7308,1780.1665,0.776,0,0.8396475563726071,0.5204343315667197
589,652,kGjWbIC_29.png,0.0599,335.3197,237.9998,0.8106,0,0.6830101721032895,0.10994490329261407
590,1054,gMOvKGH_7.png,0.0453,672.5431,703.8105,0.573,0,0.5941405941811632,0.24659353768637648
591,548,tjgMrwV_17.png,0.0709,635.4142,340.8793,0.8532,0,0.43407228118558394,0.1185733914957147
592,498,fWDuFNe_24.png,0.0162,1804.6542,759.699,0.6801,1,1.046629028159003,0.2537259726690168
593,464,QITGeIy_26.png,0.0397,783.8864,538.7765,0.692,0,0.4861936178629867,0.187395654228222
594,29,NXNwACJ_34.png,0.0409,1147.9974,695.6221,0.5519,0,0.5194251297828901,0.20336615852311446
595,1110,hcDJBIU_31.png,0.0263,1179.9682,863.3786,0.9939,0,0.9901689472235664,0.28595759429572115
596,168,vqFVsNv_15.png,0.0354,1263.6309,1010.406,0.9172,0,0.6396427349920252,0.31954820591872074
597,630,HnriOUB_39.png,0.0417,1735.2175,1342.5782,0.8904,0,0.7716466827845175,0.39510411403810847
598,495,fWDuFNe_21.png,0.0485,1525.7971,1089.1327,0.7571,0,0.8849027896540097,0.36375097725958905
599,160,vqFVsNv_1.png,0.0433,1654.9383,971.2432,0.99,0,0.8377203030212799,0.30716268714829215
600,1118,SbeIrsL_0.png,0.0424,979.7952,640.7496,0.6473,0,0.5699541095073732,0.22087004040718433
601,585,PDRlIQb_21.png,0.0259,1607.2317,1213.5101,0.7549,1,0.8585331155523985,0.4057521076586267
602,977,iXuZbaV_36.png,0.0233,1791.4134,1042.9557,0.9884,1,0.9993899311339739,0.3481289445889277
603,801,fIpxGin_27.png,0.0441,1200.4989,839.1145,0.4962,0,0.5423897570246204,0.2665684597657461
604,673,UvHXQgO_20.png,0.0388,2022.094,3694.6217,0.738,0,0.8493255982172319,1.0276833996870407
605,339,coZdpIv_4.png,0.0559,1772.9887,1315.3901,0.8857,0,0.8950428808525713,0.43291781799519136
606,275,sqjAizt_36.png,0.0397,1707.9202,1440.8051,0.4391,0,0.922800876173142,0.42963918456313016
607,292,dtynfbY_11.png,0.0609,544.3505,707.1028,0.7553,0,0.5980615066998697,0.276753871228114
608,703,wEWKLvg_14.png,0.0508,1463.5435,1746.4581,0.9001,0,0.9064082062778187,0.5285736735926344
609,1041,xLvSvzk_32.png,0.0257,1667.9455,1540.5022,0.7425,1,1.7267856124436953,0.6214703234872768
610,1188,MIrpxsd_10.png,0.055,860.3197,930.248,0.9793,0,0.7552624316187908,0.3545461348707887
611,240,zQpaiFL_32.png,0.0485,444.7696,411.4912,0.7516,0,0.41657735490059056,0.15368978427933377
612,654,kGjWbIC_32.png,0.0378,237.8906,166.1934,0.5639,0,0.484557571916457,0.07677366657816825
613,811,fIpxGin_40.png,0.0494,1197.215,637.8224,0.7445,0,0.5409060790944755,0.2026223295773004
614,129,jmHnXFj_29.png,0.0813,803.2406,656.488,0.961,0,0.560234779789598,0.21867708553551213
615,978,iXuZbaV_37.png,0.052,1236.9025,967.7914,0.8837,0,0.6900405592000374,0.3230397980127447
616,1073,QOAxozR_3.png,0.0304,2932.585,2150.2823,0.5315,0,1.4099601465407197,0.6731112170999832
617,1195,MIrpxsd_22.png,0.0649,436.9722,371.5961,0.756,0,0.3836116810085978,0.1416267070588263
618,421,RmLVAbD_4.png,0.0447,1088.7763,981.5476,0.7217,0,0.8225767493222669,0.3550012804997349
619,705,wEWKLvg_16.png,0.0348,1141.4403,1242.7843,0.6882,0,0.7069218338205973,0.3761344534599774
620,1172,TdSicPb_26.png,0.0208,1186.8412,1296.2804,0.9449,1,1.0440273088938985,0.4574026307747914
621,624,HnriOUB_30.png,0.035,1605.4405,1601.6103,0.5634,1,0.7139351903913586,0.4713340486355351
622,191,Pqvglgo_4.png,0.0735,1391.9379,1373.444,0.5,0,0.5702936206373906,0.37822046198454184
623,899,qRJcFUA_1.png,0.0318,923.7948,1087.9075,0.9974,0,1.087519873834199,0.44891948050870606
624,1114,hcDJBIU_40.png,0.052,619.9897,651.6681,0.4995,0,0.5202636380696147,0.2158374578142931
625,1065,gMOvKGH_24.png,0.0289,788.7655,504.2921,0.9777,0,0.6968142307007569,0.1766884309999523
626,1177,TdSicPb_34.png,0.0824,770.2199,1078.3667,0.8463,0,0.6775385025844466,0.3805100852561917
627,71,uYtDsPt_27.png,0.027,1146.2325,824.3595,0.7719,0,0.6424060694283493,0.2841109133053226
628,598,PDRlIQb_39.png,0.0439,1424.5627,922.7902,0.8974,0,0.7609570251325536,0.3085463141812546
629,671,UvHXQgO_15.png,0.0299,2387.3863,1750.2375,0.8433,0,1.002756695496413,0.48684010713728737
630,1027,xLvSvzk_10.png,0.0234,366.2506,194.2032,0.4807,0,0.3791708222054443,0.07834557167543436
631,594,PDRlIQb_33.png,0.069,934.4628,757.8651,0.408,0,0.49916092312752286,0.2534015676061665
632,651,kGjWbIC_28.png,0.0479,391.0623,276.7799,0.9904,0,0.7965518543232271,0.12785951643169194
633,298,dtynfbY_26.png,0.0499,477.3314,452.8697,0.954,0,0.524429639137207,0.1772492523532853
634,372,hfEtaOr_0.png,0.0259,683.8222,664.3883,0.511,0,1.0141543864617635,0.2864412387640723
635,355,coZdpIv_21.png,0.0299,1798.0993,1290.8125,0.8526,0,0.907719252542891,0.4248289012825305
636,797,fIpxGin_22.png,0.0406,1406.4398,631.1224,0.6955,1,0.6354346025571167,0.20049388503197252
637,937,IONGHON_16.png,0.0348,718.4217,625.4941,0.7936,0,0.5572304398301966,0.2335706915694818
638,731,dNwbsaN_7.png,0.0438,816.0698,574.6616,0.8221,0,0.5414706895285288,0.21111912942421648
639,1074,QOAxozR_6.png,0.0277,1975.8651,1428.9937,0.7198,0,0.9499779361691796,0.44732344615179526
640,370,coZdpIv_43.png,0.0615,1532.4767,998.1934,0.627,0,0.7736272433137569,0.32852285315603424
641,861,QyzxkxL_17.png,0.0272,538.1664,535.5947,0.457,0,0.3877468708359204,0.17886480570199426
642,362,coZdpIv_33.png,0.0241,943.2427,379.9102,0.4276,1,0.47616922970301934,0.12503507120672167
643,109,xJqflfc_37.png,0.0586,1470.8097,1054.9684,0.9095,0,0.8085120426216312,0.33258198607850753
644,469,QITGeIy_33.png,0.0383,1308.8192,1077.6226,0.502,0,0.8117752036220298,0.37481551652330336
645,488,fWDuFNe_8.png,0.0216,1724.6577,1221.9693,0.4595,0,1.000234179189532,0.40811604229329984
646,1013,JDdhJkT_37.png,0.0445,1139.451,546.8881,0.7924,0,0.5975102088718712,0.17065401837220084
647,805,fIpxGin_31.png,0.0443,1022.1039,556.8202,0.5428,1,0.4617902490164022,0.17688968916691905
648,724,wEWKLvg_42.png,0.0391,1588.2251,2135.1068,0.534,0,0.9836265639227049,0.6462000117773304
649,646,kGjWbIC_15.png,0.0373,322.0837,344.124,0.6488,0,0.6560498633652131,0.15896937686782733
650,229,zQpaiFL_14.png,0.0436,1475.8895,1059.2204,1.0,0,1.3823385052295731,0.3956132106355364
651,233,zQpaiFL_21.png,0.0465,453.1967,516.6959,0.8553,0,0.4244702932387386,0.19298318265133307
652,539,IQPVeKR_45.png,0.036,702.7093,1000.9829,0.5283,0,0.9673701359862596,0.3990373971459913
653,734,dNwbsaN_11.png,0.0403,1004.649,555.9632,0.5529,0,0.6665949245568785,0.20424971283256366
654,460,QITGeIy_18.png,0.0354,861.4584,361.6975,0.7631,0,0.5343064711091555,0.12580455837478494
655,305,dtynfbY_37.png,0.0129,1016.7194,913.5486,0.6892,1,1.1170389964829417,0.3575549575040911
656,456,QITGeIy_12.png,0.0529,772.3576,551.7384,0.5382,0,0.4790430549987518,0.19190402408203108
657,656,kGjWbIC_35.png,0.0462,264.103,255.9151,0.4642,0,0.5379494121072966,0.118220943549615
658,356,coZdpIv_22.png,0.0421,1092.5442,644.1436,0.4055,0,0.5515398424292088,0.21199889050979426
659,440,RmLVAbD_34.png,0.0474,858.6232,560.9022,0.9998,0,0.6486947601161805,0.20286433305437088
660,841,AyPLOAj_37.png,0.0419,964.5778,1019.1997,0.948,1,0.9491940813027008,0.4048990103208528
661,733,dNwbsaN_9.png,0.0473,1029.4901,955.2869,0.4695,0,0.6830772494090507,0.35095321956149245
662,354,coZdpIv_20.png,0.0605,1248.2012,860.1834,0.5333,0,0.6301188484346439,0.28310135571469247
663,704,wEWKLvg_15.png,0.041,2302.0928,2511.8784,0.8387,0,1.4257422519611347,0.7602316903600429
664,611,HnriOUB_13.png,0.0575,1256.3546,693.5957,0.549,0,0.5586976038975341,0.2041166127597943
665,241,zQpaiFL_33.png,0.0457,331.8919,326.4846,0.455,0,0.31085454090147197,0.12194026930472529
666,1180,TdSicPb_37.png,0.0447,1447.4622,1875.2192,0.52,0,1.2732875007976145,0.6616856934343832
667,232,zQpaiFL_20.png,0.0488,727.0311,818.8093,0.9979,0,0.6809473771779069,0.30582093780599023
668,949,IONGHON_45.png,0.0425,1034.8292,1269.4513,0.9894,0,0.8026460368125439,0.47403583511783354
669,266,sqjAizt_23.png,0.0609,1693.6809,2159.0181,0.9124,0,0.9151072857371882,0.6438058665540805
670,701,wEWKLvg_12.png,0.0463,950.3214,862.1963,0.9344,0,0.5885572349311281,0.26094772365221763
671,525,IQPVeKR_21.png,0.0199,380.5514,507.1977,0.4744,0,0.523878166359491,0.20219211541619078
672,342,coZdpIv_7.png,0.043,1724.7289,1079.8838,0.6525,0,0.8706802944348638,0.3554085882084377
673,207,Pqvglgo_29.png,0.0486,1347.8729,883.6971,0.6629,1,0.5522396626315151,0.24335344245298673
674,67,uYtDsPt_21.png,0.0448,1245.5862,868.2618,0.8849,0,0.6980888562104056,0.29924159664093564
675,242,zQpaiFL_34.png,0.0197,1300.2526,1096.0164,0.4992,1,1.2178345570619387,0.4093563217940311
676,897,uTSlUxF_44.png,0.0129,2734.242,1105.5164,0.4982,1,1.1445112653923668,0.3468021594859122
677,643,kGjWbIC_10.png,0.0387,425.0498,323.7889,0.955,0,0.8657807371605926,0.14957550089421037
678,428,RmLVAbD_18.png,0.0575,747.718,725.0685,0.9336,0,0.5649052444012115,0.26223918834911525
679,815,fIpxGin_44.png,0.0398,1339.5044,751.8221,0.7273,0,0.6051929460738448,0.2388375593734213
680,948,IONGHON_42.png,0.0445,600.1657,420.732,0.4696,0,0.46550737120273206,0.15710885874928512
681,188,vqFVsNv_44.png,0.0495,1626.7282,1107.1389,0.5741,0,0.8234405117322267,0.35014068522735015
682,475,QITGeIy_40.png,0.0577,826.1245,503.104,0.5443,0,0.5123911570098052,0.17498815042013782
683,270,sqjAizt_28.png,0.0491,807.7944,522.3024,0.8536,0,0.436456797037565,0.15574735072173596
684,879,uTSlUxF_11.png,0.0981,1033.198,526.3105,0.4159,0,0.4324806474265491,0.16510439642515498
685,1014,JDdhJkT_38.png,0.0449,2957.9764,1919.4022,0.8483,0,1.551116367972002,0.5989409868352278
686,61,uYtDsPt_5.png,0.0514,1610.7638,1326.0851,0.7334,0,0.90275266277607,0.45702784874994473
687,1093,QOAxozR_39.png,0.0287,2371.9062,2076.2906,0.9669,1,1.140390888357146,0.6499493079672629
688,125,jmHnXFj_15.png,0.0368,1367.9485,1073.8158,0.773,0,0.9541005853800354,0.35768956865317325
689,1015,JDdhJkT_39.png,0.0467,881.7395,589.1271,0.7318,0,0.46237034573279523,0.18383451193573494
690,120,jmHnXFj_8.png,0.0415,1045.4889,801.0627,0.9996,0,0.7291952668527576,0.26683512351666483
691,764,fOXACwt_18.png,0.0358,1117.0384,1045.5563,0.5261,1,0.8295804619635928,0.3389628703563841
692,0,NXNwACJ_0.png,0.0464,1220.8308,701.583,0.7833,0,0.5523794711842984,0.20510883652937736
693,767,fOXACwt_22.png,0.0481,665.3291,593.1768,0.4289,0,0.4941137405265759,0.19230424105982125
694,1187,MIrpxsd_9.png,0.0379,719.2057,821.3627,0.8722,1,0.6313804575393247,0.3130465968344303
695,70,uYtDsPt_25.png,0.0244,1439.7168,905.4192,0.5811,0,0.8068893619557646,0.31204768773353686
696,178,vqFVsNv_29.png,0.0427,1353.3303,1105.2124,0.8406,0,0.685048058289472,0.3495314156676856
697,49,TeOqHsT_22.png,0.0186,577.6222,562.3406,0.4359,0,0.46604017282116217,0.19401427235594917
698,1145,fAYQwnV_5.png,0.0505,547.9728,602.6633,0.9594,0,0.644925335583297,0.25184116121936323
699,77,uYtDsPt_36.png,0.0256,1227.0069,689.4399,0.8055,0,0.6876760864750072,0.23761162412531217
700,975,iXuZbaV_33.png,0.0545,742.874,356.6423,0.5399,0,0.4144329810758476,0.11904389370974024
701,1032,xLvSvzk_16.png,0.0376,399.1938,230.0167,0.7708,0,0.4132761594528874,0.09279347537217142
702,1153,fAYQwnV_16.png,0.0196,987.4497,804.8495,0.7051,1,1.1621586493784473,0.3363308047575219
703,645,kGjWbIC_12.png,0.0254,210.9618,162.2681,0.5217,0,0.4297065019598304,0.07496035947079044
704,433,RmLVAbD_27.png,0.0378,1110.2874,1219.9714,0.9999,0,0.8388285089466693,0.44123322106136703
705,711,wEWKLvg_22.png,0.0398,817.4463,491.3447,0.6448,0,0.5062644427797599,0.14870776062664823
706,285,dtynfbY_3.png,0.0348,834.9194,1082.2227,0.8727,0,0.9173008095647036,0.4235725297028125
707,527,IQPVeKR_23.png,0.0582,369.7975,381.5535,0.8914,0,0.5090740336898613,0.15210461188891736
708,1038,xLvSvzk_28.png,0.0472,908.2915,860.3083,0.7714,1,0.9403332987228316,0.3470660914991158
709,743,dNwbsaN_21.png,0.0345,813.8881,444.8345,0.8424,0,0.5400231091826511,0.16342326053777845
710,382,hfEtaOr_18.png,0.0514,257.3749,207.9452,0.8115,0,0.3817043140748542,0.08965251297026569
711,493,fWDuFNe_18.png,0.0329,1275.538,810.2558,0.4008,1,0.7397622754098144,0.2706110459085932
712,995,JDdhJkT_11.png,0.059,1142.4048,946.6539,0.8546,0,0.5990591352012752,0.29539917223050854
713,314,bAJaVqe_12.png,0.0829,1103.9098,2861.9084,0.4317,0,0.841157055953453,0.9205764086201409
714,934,IONGHON_11.png,0.0478,959.1111,668.4806,0.991,0,0.7439166997586844,0.24962262000997631
715,889,uTSlUxF_29.png,0.0549,1386.4333,799.6994,0.6092,0,0.5803394617466613,0.2508669060536671
716,195,Pqvglgo_11.png,0.0518,2470.1657,1853.6392,0.8122,0,1.0120564578544018,0.5104571242632803
717,236,zQpaiFL_27.png,0.058,708.9309,609.3221,0.763,0,0.6639944796795803,0.22757857787877514
718,313,bAJaVqe_10.png,0.0349,915.9158,1313.2129,0.6305,0,0.6979094105598589,0.4224149225864952
719,1204,MIrpxsd_41.png,0.028,905.4046,651.0806,0.427,1,0.7948418242600264,0.24814684924810804
720,97,xJqflfc_24.png,0.0188,1533.1897,1027.3429,0.5644,0,0.8428026658196814,0.3238729634609469
721,799,fIpxGin_25.png,0.0246,2086.7609,1200.7219,0.5144,1,0.9428061429456357,0.38144328037472863
722,283,dtynfbY_0.png,0.0492,1238.3602,1475.7448,0.9382,0,1.360549070955482,0.5775936488227156
723,432,RmLVAbD_26.png,0.0306,669.743,571.7539,0.9023,1,0.505994683959729,0.20678912222974963
724,796,fIpxGin_21.png,0.0259,1243.9621,587.6968,0.8015,1,0.562026588418229,0.1866985146666608
725,92,xJqflfc_17.png,0.0992,1416.5225,1478.4248,0.8203,0,0.7786700753295954,0.46607789982308506
726,1112,hcDJBIU_33.png,0.0365,738.4067,672.1273,0.9999,0,0.6196331263519033,0.22261370129915017
727,504,fWDuFNe_31.png,0.0639,674.2941,443.4042,0.6777,0,0.3910642706931608,0.1480891273129585
728,10,NXNwACJ_13.png,0.0365,1589.7894,1198.1769,0.5017,0,0.7193191948191372,0.3502888039125465
729,467,QITGeIy_29.png,0.0562,753.5426,461.7902,0.6768,0,0.46737333739669606,0.16061850627334615
730,1179,TdSicPb_36.png,0.0453,1138.3138,1775.031,0.46,0,1.0013392636612104,0.6263335070921451
731,872,uTSlUxF_4.png,0.0758,1428.5038,1061.2234,0.6173,0,0.5979495201067807,0.33290737868473236
732,53,TeOqHsT_29.png,0.0158,855.613,673.0937,0.6445,1,0.6903301680372275,0.23222542429423298
733,334,bAJaVqe_44.png,0.0472,1061.9251,1135.2208,0.7336,0,0.8091655593229412,0.36516105374123203
734,1040,xLvSvzk_31.png,0.0409,596.3751,550.2917,0.9665,0,0.617413424059521,0.2219990083826972
735,576,PDRlIQb_12.png,0.0305,1764.1335,1546.8065,0.9703,1,0.9423451702734317,0.5171938803929721
736,282,sqjAizt_45.png,0.0365,1747.3422,1407.7146,0.5292,0,0.9441008503408447,0.4197718017805552
737,126,jmHnXFj_25.png,0.0501,549.3045,661.1533,0.6804,0,0.3831224238353181,0.2202311035939516
738,1117,hcDJBIU_45.png,0.044,855.9383,790.1595,0.6622,0,0.7182596322505379,0.26170686849304564
739,256,sqjAizt_8.png,0.0396,2172.0918,1483.5636,0.9428,1,1.173595942110467,0.4423895052506004
740,252,sqjAizt_2.png,0.0412,1523.9692,1079.6624,0.9861,0,0.823410902348296,0.32194866130018
741,804,fIpxGin_30.png,0.0607,1037.3885,769.5497,0.4767,0,0.4686958867310378,0.24446923303338458
742,871,uTSlUxF_3.png,0.0713,1601.7028,1555.0254,0.5657,0,0.6704479334347497,0.48781380970507937
